Recipe,Multiplier
kicalk-mk03,3044321.2119724345
kicalk-mk03-breeder,5605.229087083894
cottongut,1.035258959560588e-13
moondrop-mk04-breeder,37.662322692155705
sap-seeds-mk02-gen,2529.9655671434953
numal-egg-6-neutron,0.6165856564864913
earth-bear-sample,0.01585302535728868
purier-helium,1512026.5353014392
prepared-chromium,1.3891685382298917e-07
al-pulp-02,2331.8448536115225
alamac,802.738447400181
simik-improved-4,0.020142944659328674
yaedols-ti-3,26.438506187167217
bhoddos-codex,9.995505257596248e-05
ulric-food-01,11793.599466814063
grade-1-u,89723.26525709983
fish-mk04-breeder,11942881.706134994
fish-mk03-breeder,3333708.239633387
high-grade-iron,4.99544327955187e-05
simik-improved-10,1273.0168771886415
yotoi-mk04,7626.283281187599
sap-tree,1299.6132572933589
bulk-inserter-2,0.0015262419343800143
vonix-earth-sample-turd,0.00016322251457315305
arqad-egg-5-cold,0.0213431632577475
ti-overflow-waste,10.754421197779775
copper-pulp-04,0.0020037576863094738
coal-fines,1.6422101578991286e-07
tuuphra-codex,0.00027309802578489515
xyhiphoe-mk02,32435.028967013615
arqad-mk04,0.034972858934966974
arqad-filled-comb-4,0.003933260327063522
milling-regolite,20.399164969599006
sl-concentrate,0.00023568143717562706
sb-grade-01,170.07909450780636
earth-mouse-sample,0.2157100844761478
cottongut-codex,0.6475740929609276
nickel-pulp-03,5.433384488515914e-05
sodium-cyanate,0.10029801637630015
yellow-dextrine,0.8250150587532491
blue-liquor,0.06577165519230355
mova-washing,238.56870079107267
steam-engine,0.7981949968847869
burner-mining-drill,0.5140719206179537
high-grade-zinc,0.0336204900969423
atomic-bomb,2.2936873012476065e-06
auog-maturing-5,4.248895568897419e-05
ulric-improved-8,2.0920555892752294e-05
auog-mods-3,0.030626485224288878
arthurian-11,0.020360134620098287
Caged-scrondrix-15,0.005883726380549807
caged-phadai-12,1.3840955964817466e-05
phagnot-improved-2,668.3061426965248
xeno-improved-4,0.00014406980737746808
zipir-improved-10,0.09608597039747968
simik-improved-8,0.060862640608575755
korlex-improved-14,0.00012972086927592782
cottongut-growth-enhancement-5,0.003732023501786428
arqad-improve-4,0.06159743745275152
zungror-improved-8,0.00019094634174810187
dhilmos-inproved-6,0.019940621151919625
vonix-cub-3,9.67289376151296e-05
re-pulp-02,0.00017822867480172475
zinc-pulp-02,0.01462331308254479
chromite-pulp-03,0.30366756090199737
nexelit-pulp-02,1.136316337205221e-06
ti-pulp-01,0.3524042710025312
pressured-vpulp,0.02472516030943268
workers-food-02,1.576143280512483e-10
rennea-mk02-dingrit-pup-digestion,2.1967081599180585e-06
anolyte,0.08091365143153328
purified-natural-gas,9.7250851804845
buffer-solution,21.65859830428132
print-bones-immunosupressants,1043420.448624523
full-render-xyhiphoe-lard,11.619442764247898
zipir-a-2-suicide,59319.81770256097
full-render-dingrits-music,341.26836433313275
oleo-methanol,257286.18791102438
moonshine-gasoline-pressing-1,10722.719558793297
liquid-petgas,192006.48761662675
gas-bladder-to-ammonia,0.0008913899692654073
wastewater-recovery,19403151.59872438
aromatics-to-plastic,0.4613721700850054
phosphoric-acid2,6.076794551805339e-08
low-distillate-to-lubricant,7.475875069998886e-06
xeno-egg-2,1612.650899934598
caged-cottongut-1-cannibal,0.002493162888138871
ex-blo-vrauks,311.93038509828637
navens-2,0.019264613596853837
seaweed-2-dry,4087414.3057501665
filtration-dirty-water,137019.34398218404
pb-biomass-extraction,48.176357689850065
fertilizer-2,0.03305266139233799
gas-bladder-to-hydrogen,0.028542655134469706
refolefin,201971.06458265928
tholin-to-chlorine,2.6917496956304534e-05
nitrogen-pyfe,1316927.012683211
bhoddos-2,10529.524261421004
geo-he-02,475.6080877349515
phytoplankton-to-chelator,97621.24572405842
ex-used-dingrits-music,0.01614855975165649
bedding,66.58560789545034
phadai-mk03,198.76248797871813
fawogae-with-growth-hormone,9.907149194561937
bonemeal2,2844152.9222453753
moonshine-kerosene-pressing-1,30.397782102968144
caged-xeno-1,2.0532920328954775e-06
navens-spore-2,7.91355488963568e-05
kicalk-fiber,2117.9388876061766
fish-mk02-breeder,4891.623619583944
fish-hydrolysate-cooling,20.392864563307253
fish-emulsion,200.40645118740534
solvent-separation,0.04024835836100711
pa-aromatics,391.079999267936
mukmoux-calf-1,236.94518175458057
fetal-serum-01,0.10242128223378133
zungror-cocoon-2,1.865968007262659e-20
water-saline,684.774309498886
xeno-mk04,1.0394191602896058e-05
moondrop-4-cu,0.015670478931119794
reca,0.028301348402201845
trits-3,0.0002231224141081513
yotoi-fruit-mk02,89847.099766194
zinc-overflow,8136.74669746372
cog-void-soot,19311.829811748255
liquid-manure,734.332528240389
full-render-vonix-laser,0.0017825253065678812
xyhiphoe,10958.022036188124
Moss-4,736.6971963848276
yaedols-3,699.0990450769914
nexelit-ore-1,27737.15562090041
collagen-glycerol,4407228.21740785
explosive-glycerol,0.000378101591270013
vrauks-cocoon-2,0.004389539798283482
vrauks-5-no-water,8.732810226048314e-05
art-dhilmos,1.338990750627349e-05
korlex-3-slowed,38811.499651122605
requester-tank-earth-sample-turd,140.32330661233553
trits-codex,0.00034331363238558117
lithium-salt-fuel-seperation,4.786043948559643e-10
reheat-coke-gas,0.006525148439010812
yaedols-spores-3,1.0577361781322817e-15
bhodos-ag-3,9337.642255837907
numal-neutron,0.057177770878813025
korlex-4,0.502202409701066
trits-cub-3,3.644053458556636e-19
dingrits-cub-1,2.171662380498148e-05
ti-pulp-03,0.7914358937310125
arqad-mk02-breeding,0.47942575474254917
antitumor,1.3074857606187199e-05
fine-powdered-biomass,95556.97472817893
kicalk-mk02,227401.99193846455
kicalk-mk02-breeder,24279011.167145047
kicalk-seeds-mk03,139.03053636213
numal-egg-6,5.331740245362412e-05
dingrits-4-training,1.3466462864464446
fish-mk02,3832293.5832656748
sap-seeds,0.04516958467663004
vonix,0.0009040337750834924
sea-sponge-sprouts-4-flagellum,41609.64712343542
arqad-filled-comb-3,0.0022409592517130335
molten-thorium,0.0006106951060221499
liquid-petgas-separation,4718950.642016687
re-pulp-01,1637.4147565254757
grod-sn-3-tailings,743.417399069813
dried-grods-02,1595032.1074250808
yotoi-mk03,4.4272488745851815e-23
korlex-pup-4,0.2171513538494077
auog-codex,0.006844481236572007
numal-food-01,0.20514313179513705
grade-2-ti-crush,0.009417020336662748
arqad-mk03,93.02525224678148
liquid-rich-gas-distilation,31295363.21384233
chromite-concentrate,0.8869081153552816
bmp-2,0.012463086204980059
fish-egg-mk04-breeder,5646794.03083305
fish-egg-mk03-breeder,617026.3480661216
iron-pulp-07,0.018577023049484158
recombinant-ery-2,2.0442120098187805e-05
yotoi-seeds-mk04,14.704344569184132
tuuphra-nacl-3,5955.221182653548
fast-inserter-2,0.0018906899735164015
earth-flower-sample,6.535851222722276e-06
dingrits-earth-sample-turd,0.0002766163482265543
arqad-egg-5,0.009101274481686487
ti-solution-02,0.14917075481224826
copper-pulp-03,0.000522327243954799
copper-solution,0.0013307910749494225
acid-solvent,0.00297761796024051
thickened-coal-fines,0.0011147817690356169
vonix-raising-3-cancer,0.07222225615736018
arqad-mk03-hatching,19.20634612653945
moonshine-gasoline-1,0.12566827202012168
moonshine-kerosene-1,77.86157230880094
regolite-recrush,637.4447737106437
sl-03,0.025415755174049728
nickel-tailings,0.052211143341051335
vanabins,0.006274966490395689
stone-furnace,0.015579338982620405
zinc-pulp-04,2.6221435871306373
auog-food-01,1.7792245674104075
auog-food-02,0.0036773136293386374
auog-pup-breeding-5,7.669004015573675e-07
anabolic-rna-2,0.0009936872460908467
orexigenic-2,1.604589649101531e-08
zinc-pulp-01,0.004217801304621693
chromite-pulp-02,1.2046527909337474
nexelit-pulp-01,262.8387154801733
workers-food,3.3738564318978643e-06
rennea-mk02,0.0003584625852382435
hot-solution,0.034868679843411424
guaiacol,0.006640433496894743
thermal-neutron,8.077299234827591e-06
full-render-dingrits-laser,8.471024792405764e-06
refsyngas-from-meth-canister,1713225.8485781194
liquid-pure-air,1370.8307210137013
muddy-sludge,3531.1459544252752
full-render-xenos,143326.49653159096
plastic-from-melamine,0.004658790254735679
full-render-fish-music,47939200.88238652
oleochemicals-distilation,8047.495333707136
fish-oil-to-lube,6.763399270823505e-06
xeno-egg-2-cheap,0.0002681773879807691
navens-1,1619.5416040778362
seaweed,7499513.4907919
fertilizer-1,4.188841394427021
hot-residual-mixture-to-coke,0.0017953052348047935
high-purified-gas,13734599.348554552
bhoddos-4-meltdown,0.659005490641564
kicalk-to-chelator,436704.67528840265
full-render-phadais-music,1.0684039144467605
kicalk-dry-bedding,28.226787646495453
phadai-earth-sample-turd,0.00607904291428517
fawogae-with-special-substrate,4794.08432915701
kicalk-2-saline,24508224.771636702
refsyngas-from-meth,0.1789956632847769
cadaveric-processing-03,0.6919060670023015
heavy-oil-to-kerosene,920.3480950069766
navens-spore,0.04800657924116813
fiber-01,9.440697910422857
breed-fish-1,21008285.09868269
fish-hydrolysate,11926.409144712523
zinc-plate-1,2.759424888423926e-07
manure-3,7742.5383950330315
water-saline-pumpjack,467.84766162825827
xeno-mk03,0.00018111240902551768
moondrop-3-cu,4.87194361033331e-07
bio-scafold-2,3949175.6353181093
stem-cell-recycle-2,6.860205879100596
art-trits,0.000744233225660412
yotoi-leaves,68.73944954534869
full-render-scrondrixs-laser,7.509155069609673e-11
coalbed-gas-to-acidgas,3.469460742670859
tin-bottom-pulp,89470.69435320229
full-render-phagnots,125.91370636105584
cridren-3-neural-cranio,0.0005991193857143221
ex-used-dingrits-laser,0.29962216507658873
rich-clay-2,2676039.573156061
art-xyhiphoe,1.2503016456534726
Moss-3-chlorinated,0.008894388987481648
yaedols-mk04,12.98937620342412
arthurian-egg-mk04-gmo,54.72764237527696
tholin-to-glycerol,0.032934645699110386
vrauks-cocoon-5-no-water,121.11611400531035
korlex-milk-3-doubled,1.0012769965432277e-05
vrauks-3-no-water,0.008388035282071035
dhilmos-4-double-intake,0.0076641057481231884
zungror-raising-2,6.786963094908207e-21
provider-tank-earth-sample-turd,24.454817545399138
pa-233-seperation,2.8651251774253858e-05
yaedols-spores-2,62.94952035052122
zipir-eggs-3,0.3501116374258812
trits-cub-3-mgo,1.5309397706347186e-05
high-chromite,10.555994436025882
empty-comb-2,8.609078990152435
kicalk-zn-3,0.0013784232868040466
kicalk-seeds-mk02,121537688.91916126
dingrits-3-training,0.056911224915692865
arqad-filled-comb-2,0.05619346395089758
vonix-direct-raising,0.07807850396279979
grod-sn-3,1.2432964380840219e-15
dried-grods,0.737066670451093
korlex-pup-3,0.05117951305865405
earth-wolf-sample,0.0008833514953530145
arqad-egg-4-cold,7.619850089342936e-06
vonix-raising-2-cancer,13552.61925101383
auog-food-01-sawdust,0.00018403067458449326
auog-food-02-sawdust,0.0001975186750130985
vrauks-improved-10,596.3629180746915
grod-pb-3-tailings,0.0027101430639781287
cooling-tower-mk01,0.004942565205893251
yotoi-mk02,35.61375252613835
nuclear-molten-salt-01,1.3135327382815367e-14
yotoi-seeds-mk03,1.0355621169913723e-19
grade-1-ti,0.010976138951144044
arqad-mk02-hatching,198.6966615138531
moonshine-diesel-1,0.29247574527724496
liquid-rich-gas,1234291.5470455512
chromite-fines,5.058991643202645e-05
electronics-mk01,4.308521257351415e-08
ralesia-codex,1.421757018506037e-05
dingrits-codex,0.28400430429993784
ti-solution,0.40334105902366557
copper-pulp-02,0.0002837482653535694
vonix-grow-01,0.012060616326788953
arqad-mk03-incubating,0.18865632645913635
navens-au-3,0.0038461119703372152
crush-regolite,2.242800643521251
sl-02,8.915508629118012
nickel-overflow-2,0.05404836124280406
cm-250-neutrons,4.918768831184615e-08
print-skin-immunosupressants,512062.3792195391
print-brain-immunosupressants,264505.36666704726
full-render-dingrits-lard,45.52554571201922
waste-water-void,522861.3195913642
ammonia-urea,0.12427303294423338
full-render-navens-abomination,8847806.319990426
ex-blo-xeno,211.17273837373116
full-render-fish-laser,3.32031302423955e-05
aromatics-to-lubricant,6.0967841598496444e-24
seaweed-dry,0.46845013337952135
ni-biomass-extraction,7669052.385691777
fertilizer,0.29038549659075047
dedicated-syngas-from-hydrogen-1,35630385.58717437
bhoddos-3-meltdown,0.00016648714521054592
fawogae-to-chelator,1007.8054053845394
full-render-dhilmoss-music,32.92741489763315
fawogae-with-improved-substrate,39.73669166164255
molten-aluminium-02,0.00011826685382559207
kicalk-1-saline,76210124.80642606
bone-to-bonemeal-2,445790.18197443103
grade-2-zinc,7308790.8142194515
casein-melamine,0.04900211221573179
zungror-cocoon-1-rich-clay,4.5350914690429495e-20
sea-sponge-2-no-zonga,46553127.586192876
xeno-mk02,12.254019950806217
moondrop-sample,8.344411693439211e-09
tin-concentrate-2,3.0377861367754093
full-render-phadais-laser,0.0008314444010937838
Moss-4-without-sludge-for-real,0.0014137714437909856
yaedols-mk03,8.30881098971665
arthurian-maturing-4-abacus,0.1205234473422743
vrauks-cocoon-4-no-water,47.71525496399049
vrauks-earth-sample-turd,21.5730454860542
rennea-co-2,125.96445508449413
used-control-rod,2.825133437134995e-07
btx-to-xylenol,0.0006334951149148653
dingrits-2-training,7.68836379772241
arqad-filled-comb-1,4.821578914629379e-19
liquid-air-distilation,97456034.09803005
vonix-cub-2,41.296729286973424
rich-gas,68521.01152945127
recombinant-ery-3,507.85141659582126
arqad-egg-3-cold,2.3265865728806306e-05
residual-mixture-distillation,681.2001040749532
kicalk-5-dry,1753.9116919916037
phadaisus-earth-sample-turd,0.007358370742241606
phadai-codex,0.03380026409998669
frack-tar,1554.9304174679864
yaedols-spore-mk03-coke-oven-gas,1.314643070578831
yaedols-mk03-breeder,3.425892882636167
dhilmos-hatching-1,0.0008915262501429996
chromite-pulp-01,8.079935749723862
yotoi-seeds-mk02,5403486.19582867
arqad-mk02-incubating,0.2030411730834343
chromite-mix,1.7255150396085315
ti-pulp-06,2143.7941451553875
copper-pulp-01,1.9836712344545473e-05
am-243-transmutation-2,7.451832060147343e-23
print-bones-fs,12227980.462991364
full-render-phadais-lard,0.02547350934983601
sulfur-void-water,181514.02589390895
steam-heating,5545746.772330093
quench-ovengas,0.5065396010094483
dhilmos-egg-2-skimmer,0.150909226535554
caged-cottongut-1,3.6351998422976473
fertilizer-3,2592240.8019605507
tholin-to-hydrogen,3949285.553775725
drill-head-4,8037.295195982453
tholin-to-co2,56450774.394012846
full-render-arthurian-music,12906.561305040284
fawogae-with-growth-hormone-nitrogen,178.68251555771832
cyanic-acid-from-fish-hydrolysate,0.005570732003341752
trits-cub-2,6098924.268290301
kicalk-seeds,5295169.960323071
cottongut-science-py-seeds,108052.9038498484
grade-2-u-crush,87822.30596206602
residual-mixture,14.700590889259907
sea-sponge-1-no-zonga,131201955.8182542
bio-scafold,85626.23851183735
stem-cell-recycle-1,24244.81152188631
trits-2-dc,8.506616262584373e-16
nickel-prepared-solution,0.024845784317154857
full-render-dhilmoss-laser,0.02413311746511807
rich-clay,5.422249490448958e-25
yaedols-2,0.12908083365955078
arthurian-grow-01,10.57994966757384
concrete,96686.80811971474
korlex-milk-3,199.38766170114457
dhilmos-3-double-intake,4372.192876035401
zungror-mk04,5.567650049593916e-23
caravan-earth-sample-turd,1.425769227460155
oil-molten-salt-04,1.6212691130827788e-07
dingrits-1-training,84.18563850251903
sea-sponge-sprouts-flagellum,1749029.4486215357
phadai-mk04r,0.026040331905343134
arqad-egg-4,0.0006345992919878375
simik-earth-sample-turd,22.17315026458926
drilling-fluid-1,3780.9120566243223
yaedols-spore-mk03,0.00013733734690671133
curium-reduction,6.759398793736424e-05
navens-4-abomination,4224704.885201027
xeno-improved-8,239338.68445240415
ralesia-ni-3,3989632.6693241713
moondrop-codex,5.5752584788617905e-08
yaedols-spore-mk02-coke-oven-gas,26.136749109624503
yaedols-mk02-breeder,1.2084237777025428
abacus,0.810710072460902
vrauks-codex,0.016318656451323507
py-shed-basic,0.0002788497041906305
power-armor-mk2,0.000503910634577523
compile-phadai-ai,639.5855368421849
grade-4-chromite,0.006649014584084731
ex-used-dingrits-lard,325596.0116504171
mukmoux-fat3,310302.0380841707
msa-void-boric-acid,8444353.720887324
lightoil-to-syngas,507335.89090884087
al-biomass-extraction,27008152.48017418
fertilizer-4,421.5175102508306
cellulose-gasification,0.6765425623586654
drill-head-3,3.2458266421136434e-14
bhoddos-1-exoenzymes,136292.999677877
full-render-mukmoux-music,111.49316519491667
bonemeal-salt,225423.0852699
grade-2-crush,14.71174797346566
lead-refined-dust-03,633.9343979695321
print-chitin-fs,3029042.917865132
stone-brick-2,0.0006188251288965954
sodium-hydroxide-void,12190471.831591148
moondrop-2-cu,18805826.521010946
trits-2,73878916.18701214
iron-pulp-06,98694.49580460512
used-comb-oil-recycling,1.2860694133503399
full-render-arthurian-laser,3.838093502852098e-06
americium-seperation,1.7580061981486334e-20
yaedols-1-hot-air,0.00020391275898258581
arthurian-egg-mk03-gmo,0.022147799998011537
vrauks-cocoon-2-no-water,8.358262419792919
dhilmos-4-cover,2.4976685676848853e-05
zungror-mk03,23317425.602833513
earth-generic-sample,886.1575778850885
he-05,3.6813568130510573e-07
yaedols-spores,3.627209825694635
sea-sponge-sprouts-4,48625.73769419853
recombinant-ery,1.2159882417173906
arqad-egg-3,1.3465144567122095e-06
earth-tiger-sample,23.22751996969758
dhilmos-grow-01,178.23224489329235
yaedols-spore-mk02,2.0111221379792363
yaedols-mk02,0.20420119106826035
work-o-dile-earth-sample-turd,0.001085510101775524
americium-reduction,6.080250261185697e-05
hotair-casting-ht-pipe,0.045493021351979794
beacon,0.01883014821809689
cooling-tower-mk02,0.00033502284381939704
vacuum-pump-mk04,19.922740797470603
compile-phadai-im,0.2034404732527168
grade-3-chromite,1.7750882711089109
zipir-a-1-suicide,8091307.46527
methanol-void-denitrification,1159335.8166460898
bhodos-ur,24902852.81779049
dhilmos-egg-3-skimmer,3518.0049340448195
msa,82115.85387897004
nacl-biomass-extraction,269146.79259827296
fertilizer-fish-3,0.0032992212067400285
full-render-auogs-music,13194.862075999637
fawogae-with-special-substrate-nitrogen,61907.3930192055
molten-titanium-02,5.352240482444548e-08
manure-2,1142872.9895661445
saline-water,29972577.038716003
moondrop-2,19310634.16336311
full-render-mukmoux-laser,0.003395452201638666
Moss-3,81.44546586163116
yaedols-1,79.25571074345827
arthurian-maturing-3-abacus,168.97731547263632
vrauks-cocoon-1,0.2965175053130456
zungror-raising-3-with-funny-rock,151122.51861427282
earth-generic-sample-duplication,1.6101657580199633e-05
oil-molten-salt-03,3.812399795027613e-09
caged-arqad-1,214.23216421484628
grod-al-2-tailings,18381319.862008624
yaedols-spore-4,4602.339001245294
grade-3-iron-processing,96182.99249022154
arqad-egg-2-cold,6.692250818676439e-06
anabolic-rna,0.0006816551319475267
scrondrix-earth-sample-turd,0.36705080257557454
lead-refined-dust-02,1887.569754382069
iron-pulp-05,307656.14680599014
iron-chest,3.456150368870833e-05
py-science-pack-2-turd,1.7918663015626954
mega-drill-head,0.007313004165116247
ac-oxygenated,0.0018973633860504633
tower-mk04,17.5755757022567
vacuum-pump-mk03,0.003006170031167369
compile-phadai-codex,9.715130705100057e-05
grade-2-chromite-beneficiation,0.47737231922454415
plutonium-seperation-2,1267970.1937314104
print-guts-immunosupressants,670832.636108366
water-free,580.1694903958327
hot-syngas-cooldown,2029885.1459937736
starch,3874.5042801637805
fertilizer-fish-2,2317.199995435556
syngas-distilation,19890282.38732589
gas-bladder-to-co2,37.24009723736881
bhoddos-1,119307658.62210985
geo-he-01,143390.1507979695
ex-used-auog-music,33766.29378600726
fawogae-with-manure-nitrogen,88779845.5106206
xyhiphoe-4,1170445.7629888742
cottongut-science-blue-seeds-80-20,2.9034393886748074e-05
zungror-cocoon-1,421224537.1860617
gravel-saline-water,650.1655491518596
copper-pregnant-solution,505465.9484014126
full-render-auogs-laser,0.043164008680456445
Moss-2-chlorinated,5542.120582266293
arthurian-egg-3-hot-stones,5782474.616137658
methane-to-methanol5,1474847.9865519572
flavonoids,7.539873474462088e-05
he-04,1.342761413255553e-11
zipir-eggs-2,6799244.937965435
tuuphra-nacl-2,2372843.979914976
arqad-egg-2,3.292332085239021e-06
arthurian-earth-sample-turd,0.553973585860284
concentrated-ti,1.219473907563716e-06
earth-roadrunner-sample,0.0016202565931987805
scrondrix-codex,0.2821454871789093
iron-pulp-04,260941.76049796116
purex-raffinate-3,0.07818253563980623
tower-mk03,0.5147370182907643
vacuum-pump-mk02,0.11058093531922068
methane-co2,9643101.456585051
nb-biomass-extraction,17654751.65857322
xyhiphoe-cub-mk02-breeder,182462.88796606136
copper-rejects-recrush,0.005397089752272164
organi-solvent-pyae,1272317.8726891547
engine-unit-2,1.862941377310933e-07
trits-mk04,6079061.26535894
coal-pulp-05-refining,37776.33152269592
ex-gut-phag,70.10260355752793
ex-used-auog-laser,1.11551650461897e-06
auog-recharge-glowing-mushroom-mk04,0.06454402774013991
vrauks-cocoon-1-no-water,398909.33639290475
korlex-milk-2-doubled,31819403.5571446
zungror-mk02,339651.01310214394
oil-molten-salt-02,4.6752148073054595e-08
arqad-egg-1-cold,0.0002741730091133239
earth-lizard-sample,9.46576296841191
waste-mox-disolving,55.11467903709068
high-grade-ti-powder,7.29883949943251e-08
iron-pulp-03,3322183.049070031
purex-raffinate-2,42.84584183835906
tower-mk02,0.014624857267363883
print-guts-fs,114287653.48999728
steam-exchange5,158266.7186488184
moonshine-fueloil-pressing-1,315864.52081423445
coke-co2,19887349.407724444
bhoddos-2-meltdown,252099.28143471116
tar-quenching,166539.43739836552
trits-mk03,3870596.787988727
Moss-3-without-sludge-for-real,233861.87506038632
auog-recharge-glowing-mushroom-mk03,0.007663175549036416
zungror-raising-1,765860321.8681078
fawogae-mk02-breeder,2918403.9019397954
he-03,1.0560877060348537e-07
guar-nb-2,167780.93390236798
xylenol-3,2930575.022545593
xyhiphoe-mk03-breeder,4459265.4899822315
arqad-egg-1,0.00015380097095865543
iron-pulp-02,330572.14950259053
coal-pulp-05,455208.5975302998
phagnot-improved-8,0.28917477057166135
purified-ti-pulp-02,2.6234473550092795e-05
purex-raffinate-1,1.896356472717864
tower-mk01,0.9102054209353558
full-render-zipir-lard,52023925.34850544
ex-gut-num-neodymium,6023193.280961002
bio-oil-1,60456.61359778267
au-biomass-extraction,486315.527512339
fertilizer-fish-1,219523.04798780446
aromatics-from-naphthalene,1974583.697467334
co2-organics,9847653.515876563
tall-oil-separation,93833.05743640615
aromatic-organic,3694578.3505204576
trits-mk02,953804.4845640984
Moss-2-without-sludge,18860.442244026617
auog-recharge-glowing-mushroom-mk02,1.0485105274195485
methane-to-methanol2,1316378.7788938351
oil-molten-salt-01,1.274637850532403e-07
unslimed-iron-2,384207.2960424225
ez-queen,0.0001015589461301913
moonshine-fueloil-1,4492177.395343613
ralesia-mk02-breeder,1671965.420963195
xyhiphoe-cub-mk04-breeder,159188.69272688887
petroleum-sulfonates,67335.95394600692
ti-pulp-04,5.142585654135744e-07
uranium-washing-2,0.3792552743517144
steam-exchange4,241603.61997966628
natural-gas-to-methane,99685.81573122043
vanadium-pulp-3-void,1152626.9305129787
fe-biomass-extraction,5423798.358972107
tar-distilation,2314.3317918044067
fawogae-with-manure,68888500.55457793
bio-oil-5,290672.8282188731
trits-1-dc,26262914.305091538
fawogae-mk04-breeder,35374567.652530715
auog-recharge-glowing-mushroom-mk01,2.98426334525478e-05
naphtha-2-tall-oil,366964.63063672243
he-02,6.337775462261441e-09
navens-fe-3,7949776.657783185
zipir1,13653608.437233808
navens-au-2,76332.7597884995
arqad-earth-sample-turd,7.962523688646701e-05
arqad-codex,0.0013562014446321317
ralesia-seeds-mk02,43052864.326627776
xyhiphoe-mk04,313956.54991074
uranium-washing-1,0.14691513524419997
steam-exchange3,1036.8019337079766
full-render-vonix-lard,6644007.120983574
bio-oil-4,3.8165951902552697
moondrop-1-cu,35672638.64758405
greasing-2,333616.3101318606
rennea-co,7380647.17781451
gas-molten-salt-04,6.715525149501411e-10
yotoi-fe-2,19243.291453110392
xyhiphoe-mk04-breeder,160658478.3297477
yaedols-ti-2,8663507.353345603
earth-bee-sample,0.3243940542080374
ralesia-mk04-breeder,71568.98289159166
purex-waste-vitrification,4.149055681690095
glass-1,119.58001391578237
chloride-void-muddy-sludge,1464790.6073861492
he-01,3.700836931558258e-07
vonix-raising-3,17948935.446969774
ralesia-seeds-mk04,4038083.4302694905
purex-waste-washing-2,914.5918611515386
milling-molybdenite,23979587.26862133
arthurian-egg-3,22431927.19583122
gas-molten-salt-03,2.001192627603723e-05
purex-waste-washing-1,164.63545295757473
boric-acid-hcl,192.87188945634796
molten-salt,1.4053788250256305e-07
crushing-molybdenite,9301302.020829773
purex-washing-1,18.48993439722298
waste-uranium-disolving,13431.184646643409
